Transaction_ID,Date,Customer_Name,Product,Quantity,Total_Amount
1027702,2025-03-13,Customer_1,Headphones,1,1500
1027703,2025-06-17,Customer_55,Smartwatch,5,35000
1027704,2025-10-11,Customer_27,Mobile Phone,2,25000
1027705,2025-02-05,Customer_12,Smartwatch,2,14000
1027706,2025-11-08,Customer_4,Smartwatch,5,35000
1027707,2025-06-24,Customer_80,Smartwatch,4,28000
1027708,2025-07-18,Customer_52,Mobile Phone,2,25000
1027709,2025-04-26,Customer_11,Laptop,3,150000
1027710,2025-11-11,Customer_52,Laptop,3,150000
1027711,2025-08-08,Customer_84,Laptop,1,50000
1027712,2025-03-07,Customer_26,Laptop,4,200000
1027713,2025-09-22,Customer_28,Laptop,5,250000
1027714,2025-05-14,Customer_72,Laptop,5,250000
1027715,2025-04-29,Customer_66,Tablet,5,45000
1027716,2025-05-02,Customer_90,Tablet,3,27000
1027717,2025-11-17,Customer_27,Laptop,5,250000
1027718,2025-03-28,Customer_97,Mobile Phone,1,12500
1027719,2025-10-16,Customer_55,Smartwatch,3,21000
1027720,2025-05-17,Customer_71,Smartwatch,2,14000
1027721,2025-02-22,Customer_54,Mobile Phone,4,50000
1027722,2025-07-24,Customer_46,Tablet,2,18000
1027723,2025-12-14,Customer_36,Smartwatch,2,14000
1027724,2025-02-20,Customer_21,Tablet,4,36000
1027725,2025-11-23,Customer_49,Headphones,4,6000
1027726,2025-02-09,Customer_34,Smartwatch,5,35000
1027727,2025-09-07,Customer_87,Headphones,5,7500
1027728,2025-08-06,Customer_34,Headphones,1,1500
1027729,2025-06-28,Customer_40,Headphones,4,6000
1027730,2025-02-08,Customer_7,Headphones,4,6000
1027731,2025-07-02,Customer_90,Laptop,2,100000
1027732,2025-08-12,Customer_52,Laptop,5,250000
1027733,2025-06-13,Customer_49,Mobile Phone,1,12500
1027734,2025-08-22,Customer_81,Smartwatch,5,35000
1027735,2025-07-12,Customer_95,Mobile Phone,4,50000
1027736,2025-03-26,Customer_89,Headphones,1,1500
1027737,2025-08-31,Customer_37,Mobile Phone,5,62500
1027738,2025-06-22,Customer_62,Laptop,2,100000
1027739,2025-02-06,Customer_15,Tablet,5,45000
1027740,2025-03-28,Customer_2,Tablet,5,45000
1027741,2025-05-09,Customer_11,Tablet,1,9000
1027742,2025-07-13,Customer_96,Tablet,1,9000
1027743,2025-11-15,Customer_94,Tablet,3,27000
1027744,2025-02-12,Customer_17,Smartwatch,4,28000
1027745,2025-12-22,Customer_88,Headphones,2,3000
1027746,2025-06-08,Customer_45,Laptop,5,250000
1027747,2025-04-15,Customer_68,Tablet,1,9000
1027748,2025-08-17,Customer_61,Smartwatch,5,35000
1027749,2025-08-05,Customer_46,Laptop,5,250000
1027750,2025-09-21,Customer_32,Tablet,5,45000
1027751,2025-02-18,Customer_19,Headphones,5,7500
1027752,2025-12-18,Customer_67,Mobile Phone,2,25000
1027753,2025-05-03,Customer_4,Headphones,2,3000
1027754,2025-10-30,Customer_25,Headphones,2,3000
1027755,2025-01-25,Customer_73,Tablet,2,18000
1027756,2025-05-11,Customer_21,Mobile Phone,3,37500
1027757,2025-08-12,Customer_87,Mobile Phone,1,12500
1027758,2025-04-09,Customer_93,Laptop,4,200000
1027759,2025-12-18,Customer_94,Smartwatch,4,28000
1027760,2025-10-17,Customer_89,Laptop,1,50000
1027761,2025-07-16,Customer_93,Tablet,4,36000
1027762,2025-04-19,Customer_98,Mobile Phone,3,37500
1027763,2025-12-14,Customer_14,Headphones,1,1500
1027764,2025-08-08,Customer_22,Headphones,4,6000
1027765,2025-09-21,Customer_48,Smartwatch,5,35000
1027766,2025-07-27,Customer_51,Tablet,3,27000
1027767,2025-11-15,Customer_80,Tablet,4,36000
1027768,2025-03-23,Customer_11,Laptop,3,150000
1027769,2025-01-25,Customer_59,Mobile Phone,1,12500
1027770,2025-07-05,Customer_14,Mobile Phone,1,12500
1027771,2025-01-08,Customer_7,Smartwatch,1,7000
1027772,2025-05-04,Customer_69,Headphones,4,6000
1027773,2025-05-29,Customer_58,Laptop,2,100000
1027774,2025-04-08,Customer_40,Smartwatch,3,21000
1027775,2025-08-04,Customer_93,Mobile Phone,4,50000
1027776,2025-04-11,Customer_81,Laptop,3,150000
1027777,2025-08-06,Customer_94,Tablet,5,45000
1027778,2025-09-16,Customer_25,Headphones,1,1500
1027779,2025-12-22,Customer_78,Mobile Phone,1,12500
1027780,2025-01-11,Customer_42,Mobile Phone,2,25000
1027781,2025-02-28,Customer_86,Smartwatch,1,7000
1027782,2025-09-07,Customer_44,Headphones,5,7500
1027783,2025-05-20,Customer_5,Mobile Phone,3,37500
1027784,2025-12-01,Customer_28,Mobile Phone,4,50000
1027785,2025-02-07,Customer_76,Mobile Phone,1,12500
1027786,2025-05-02,Customer_100,Smartwatch,4,28000
1027787,2025-03-06,Customer_60,Mobile Phone,2,25000
1027788,2025-05-26,Customer_77,Smartwatch,1,7000
1027789,2025-10-29,Customer_21,Tablet,2,18000
1027790,2025-05-05,Customer_96,Tablet,3,27000
1027791,2025-11-08,Customer_49,Tablet,3,27000
1027792,2025-07-10,Customer_56,Tablet,5,45000
1027793,2025-09-20,Customer_57,Laptop,1,50000
1027794,2025-12-27,Customer_85,Laptop,4,200000
1027795,2025-10-23,Customer_61,Tablet,1,9000
1027796,2025-07-01,Customer_38,Tablet,3,27000
1027797,2025-06-08,Customer_73,Headphones,2,3000
1027798,2025-12-19,Customer_2,Mobile Phone,5,62500
1027799,2025-11-04,Customer_3,Headphones,4,6000
1027800,2025-10-14,Customer_43,Headphones,2,3000
1027801,2025-06-11,Customer_74,Headphones,4,6000
1027802,2025-09-20,Customer_35,Headphones,5,7500
1027803,2025-08-05,Customer_73,Headphones,5,7500
1027804,2025-06-30,Customer_40,Headphones,4,6000
1027805,2025-04-01,Customer_96,Tablet,3,27000
1027806,2025-01-17,Customer_85,Headphones,2,3000
1027807,2025-05-05,Customer_58,Laptop,2,100000
1027808,2025-09-17,Customer_34,Mobile Phone,1,12500
1027809,2025-12-21,Customer_25,Laptop,2,100000
1027810,2025-08-02,Customer_56,Smartwatch,3,21000
1027811,2025-08-27,Customer_32,Laptop,3,150000
1027812,2025-06-29,Customer_22,Smartwatch,4,28000
1027813,2025-06-21,Customer_89,Tablet,1,9000
1027814,2025-05-23,Customer_65,Smartwatch,2,14000
1027815,2025-11-13,Customer_100,Headphones,2,3000
1027816,2025-09-01,Customer_21,Headphones,5,7500
1027817,2025-08-20,Customer_80,Headphones,4,6000
1027818,2025-06-21,Customer_96,Smartwatch,1,7000
1027819,2025-10-04,Customer_21,Smartwatch,3,21000
1027820,2025-03-18,Customer_28,Smartwatch,2,14000
1027821,2025-10-30,Customer_19,Mobile Phone,2,25000
1027822,2025-11-27,Customer_14,Mobile Phone,5,62500
1027823,2025-02-18,Customer_87,Mobile Phone,5,62500
1027824,2025-09-05,Customer_24,Headphones,2,3000
1027825,2025-10-10,Customer_20,Tablet,2,18000
1027826,2025-10-14,Customer_32,Laptop,5,250000
1027827,2025-02-01,Customer_74,Mobile Phone,3,37500
1027828,2025-06-07,Customer_52,Laptop,2,100000
1027829,2025-01-18,Customer_65,Mobile Phone,4,50000
1027830,2025-03-04,Customer_95,Smartwatch,2,14000
1027831,2025-05-08,Customer_52,Smartwatch,4,28000
1027832,2025-01-16,Customer_58,Headphones,5,7500
1027833,2025-06-12,Customer_79,Headphones,3,4500
1027834,2025-09-08,Customer_95,Laptop,1,50000
1027835,2025-05-17,Customer_92,Headphones,1,1500
1027836,2025-11-14,Customer_10,Tablet,1,9000
1027837,2025-10-22,Customer_70,Tablet,5,45000
1027838,2025-06-28,Customer_15,Tablet,5,45000
1027839,2025-08-17,Customer_47,Headphones,2,3000
1027840,2025-06-29,Customer_91,Mobile Phone,3,37500
1027841,2025-03-13,Customer_10,Laptop,3,150000
1027842,2025-11-14,Customer_21,Laptop,2,100000
1027843,2025-03-24,Customer_19,Laptop,3,150000
1027844,2025-05-16,Customer_68,Mobile Phone,3,37500
1027845,2025-08-06,Customer_22,Headphones,2,3000
1027846,2025-04-19,Customer_63,Mobile Phone,5,62500
1027847,2025-04-29,Customer_38,Smartwatch,1,7000
1027848,2025-01-18,Customer_15,Mobile Phone,2,25000
1027849,2025-11-28,Customer_70,Headphones,2,3000
1027850,2025-06-03,Customer_75,Mobile Phone,1,12500
1027851,2025-01-11,Customer_44,Headphones,1,1500
1027852,2025-05-18,Customer_30,Mobile Phone,4,50000
1027853,2025-03-03,Customer_24,Mobile Phone,4,50000
1027854,2025-03-12,Customer_86,Laptop,4,200000
1027855,2025-03-02,Customer_94,Laptop,5,250000
1027856,2025-05-12,Customer_46,Laptop,2,100000
1027857,2025-03-02,Customer_4,Headphones,4,6000
1027858,2025-12-24,Customer_6,Tablet,5,45000
1027859,2025-09-26,Customer_38,Tablet,1,9000
1027860,2025-01-12,Customer_26,Tablet,4,36000
1027861,2025-02-04,Customer_19,Tablet,2,18000
1027862,2025-02-20,Customer_2,Headphones,3,4500
1027863,2025-02-12,Customer_68,Laptop,5,250000
1027864,2025-08-16,Customer_69,Laptop,5,250000
1027865,2025-04-21,Customer_47,Laptop,1,50000
1027866,2025-11-18,Customer_99,Headphones,1,1500
1027867,2025-01-15,Customer_29,Mobile Phone,1,12500
1027868,2025-06-26,Customer_64,Smartwatch,4,28000
1027869,2025-06-11,Customer_80,Headphones,1,1500
1027870,2025-02-08,Customer_12,Mobile Phone,3,37500
1027871,2025-01-26,Customer_85,Laptop,5,250000
1027872,2025-04-22,Customer_73,Laptop,5,250000
1027873,2025-02-20,Customer_11,Tablet,1,9000
1027874,2025-04-08,Customer_8,Tablet,2,18000
1027875,2025-06-19,Customer_60,Mobile Phone,5,62500
1027876,2025-02-25,Customer_26,Smartwatch,4,28000
1027877,2025-08-09,Customer_32,Mobile Phone,2,25000
1027878,2025-11-21,Customer_39,Mobile Phone,2,25000
1027879,2025-05-26,Customer_4,Smartwatch,3,21000
1027880,2025-09-17,Customer_98,Mobile Phone,1,12500
1027881,2025-05-09,Customer_92,Mobile Phone,4,50000
1027882,2025-02-19,Customer_89,Headphones,2,3000
1027883,2025-12-06,Customer_44,Smartwatch,2,14000
1027884,2025-11-22,Customer_99,Laptop,1,50000
1027885,2025-01-20,Customer_83,Tablet,4,36000
1027886,2025-06-23,Customer_35,Laptop,1,50000
1027887,2025-10-10,Customer_51,Laptop,4,200000
1027888,2025-01-26,Customer_51,Tablet,1,9000
1027889,2025-06-09,Customer_29,Tablet,1,9000
1027890,2025-01-10,Customer_78,Mobile Phone,1,12500
1027891,2025-03-23,Customer_85,Smartwatch,3,21000
1027892,2025-09-13,Customer_36,Tablet,1,9000
1027893,2025-04-15,Customer_78,Smartwatch,2,14000
1027894,2025-05-20,Customer_60,Mobile Phone,3,37500
1027895,2025-07-21,Customer_15,Laptop,1,50000
1027896,2025-12-10,Customer_51,Tablet,4,36000
1027897,2025-01-24,Customer_50,Tablet,5,45000
1027898,2025-02-15,Customer_94,Mobile Phone,3,37500
1027899,2025-08-05,Customer_55,Smartwatch,4,28000
1027900,2025-02-24,Customer_12,Smartwatch,3,21000
1027901,2025-03-19,Customer_50,Headphones,4,6000
1027902,2025-06-08,Customer_62,Laptop,2,100000
1027903,2025-12-10,Customer_5,Headphones,4,6000
1027904,2025-09-29,Customer_27,Smartwatch,2,14000
1027905,2025-05-28,Customer_79,Headphones,4,6000
1027906,2025-02-07,Customer_90,Smartwatch,3,21000
1027907,2025-04-21,Customer_9,Tablet,5,45000
1027908,2025-01-15,Customer_35,Mobile Phone,3,37500
1027909,2025-03-19,Customer_13,Headphones,2,3000
1027910,2025-03-17,Customer_44,Tablet,4,36000
1027911,2025-11-24,Customer_46,Tablet,4,36000
1027912,2025-10-02,Customer_97,Mobile Phone,4,50000
1027913,2025-07-16,Customer_98,Mobile Phone,5,62500
1027914,2025-08-07,Customer_68,Tablet,3,27000
1027915,2025-03-04,Customer_77,Tablet,3,27000
1027916,2025-12-27,Customer_74,Headphones,4,6000
1027917,2025-02-01,Customer_53,Headphones,4,6000
1027918,2025-08-21,Customer_1,Laptop,4,200000
1027919,2025-04-20,Customer_11,Laptop,3,150000
1027920,2025-06-14,Customer_50,Tablet,5,45000
1027921,2025-07-13,Customer_9,Laptop,4,200000
1027922,2025-01-07,Customer_38,Tablet,4,36000
1027923,2025-05-19,Customer_87,Mobile Phone,5,62500
1027924,2025-12-09,Customer_13,Mobile Phone,5,62500
1027925,2025-10-14,Customer_5,Headphones,4,6000
1027926,2025-10-28,Customer_25,Smartwatch,2,14000
1027927,2025-02-25,Customer_10,Tablet,5,45000
1027928,2025-06-09,Customer_5,Headphones,5,7500
1027929,2025-05-29,Customer_22,Laptop,3,150000
1027930,2025-10-14,Customer_42,Tablet,1,9000
1027931,2025-09-14,Customer_89,Headphones,4,6000
1027932,2025-05-19,Customer_20,Laptop,1,50000
1027933,2025-12-15,Customer_28,Tablet,1,9000
1027934,2025-11-20,Customer_21,Headphones,4,6000
1027935,2025-10-19,Customer_11,Smartwatch,3,21000
1027936,2025-12-01,Customer_93,Headphones,5,7500
1027937,2025-07-06,Customer_69,Tablet,3,27000
1027938,2025-11-19,Customer_37,Laptop,3,150000
1027939,2025-07-03,Customer_49,Tablet,4,36000
1027940,2025-11-03,Customer_69,Tablet,2,18000
1027941,2025-09-19,Customer_33,Headphones,5,7500
1027942,2025-11-06,Customer_45,Tablet,5,45000
1027943,2025-12-10,Customer_100,Mobile Phone,4,50000
1027944,2025-05-25,Customer_8,Smartwatch,2,14000
1027945,2025-09-18,Customer_6,Laptop,2,100000
1027946,2025-01-02,Customer_15,Smartwatch,1,7000
1027947,2025-11-10,Customer_15,Headphones,1,1500
1027948,2025-01-12,Customer_9,Headphones,3,4500
1027949,2025-09-18,Customer_61,Mobile Phone,5,62500
1027950,2025-12-28,Customer_56,Headphones,5,7500
1027951,2025-06-18,Customer_5,Headphones,5,7500
1027952,2025-05-28,Customer_26,Headphones,3,4500
1027953,2025-07-19,Customer_87,Smartwatch,2,14000
1027954,2025-11-08,Customer_80,Mobile Phone,2,25000
1027955,2025-03-11,Customer_57,Tablet,5,45000
1027956,2025-11-08,Customer_35,Laptop,2,100000
1027957,2025-02-23,Customer_10,Mobile Phone,5,62500
1027958,2025-09-16,Customer_91,Smartwatch,2,14000
1027959,2025-12-17,Customer_80,Tablet,4,36000
1027960,2025-01-28,Customer_21,Tablet,1,9000
1027961,2025-12-29,Customer_12,Laptop,4,200000
1027962,2025-04-30,Customer_9,Tablet,1,9000
1027963,2025-05-13,Customer_16,Mobile Phone,2,25000
1027964,2025-03-31,Customer_73,Tablet,4,36000
1027965,2025-01-16,Customer_93,Smartwatch,5,35000
1027966,2025-10-14,Customer_54,Tablet,4,36000
1027967,2025-10-11,Customer_23,Smartwatch,2,14000
1027968,2025-08-18,Customer_39,Tablet,2,18000
1027969,2025-05-17,Customer_88,Laptop,1,50000
1027970,2025-10-22,Customer_22,Mobile Phone,4,50000
1027971,2025-08-15,Customer_55,Smartwatch,2,14000
1027972,2025-01-27,Customer_31,Tablet,4,36000
1027973,2025-11-28,Customer_74,Headphones,3,4500
1027974,2025-04-27,Customer_47,Headphones,2,3000
1027975,2025-03-30,Customer_27,Mobile Phone,1,12500
1027976,2025-04-17,Customer_98,Smartwatch,1,7000
1027977,2025-08-09,Customer_48,Laptop,5,250000
1027978,2025-08-11,Customer_39,Laptop,2,100000
1027979,2025-05-02,Customer_88,Mobile Phone,5,62500
1027980,2025-12-20,Customer_21,Laptop,1,50000
1027981,2025-02-02,Customer_15,Tablet,2,18000
1027982,2025-04-01,Customer_81,Mobile Phone,3,37500
1027983,2025-07-03,Customer_45,Smartwatch,4,28000
1027984,2025-09-15,Customer_19,Laptop,2,100000
1027985,2025-01-13,Customer_53,Tablet,5,45000
1027986,2025-01-24,Customer_89,Laptop,2,100000
1027987,2025-11-21,Customer_55,Mobile Phone,1,12500
1027988,2025-02-03,Customer_86,Mobile Phone,1,12500
1027989,2025-09-04,Customer_49,Laptop,1,50000
1027990,2025-12-09,Customer_78,Mobile Phone,4,50000
1027991,2025-01-19,Customer_61,Headphones,2,3000
1027992,2025-01-30,Customer_60,Mobile Phone,1,12500
1027993,2025-02-18,Customer_92,Smartwatch,1,7000
1027994,2025-06-29,Customer_76,Laptop,3,150000
1027995,2025-08-14,Customer_91,Headphones,1,1500
1027996,2025-03-19,Customer_24,Laptop,5,250000
1027997,2025-07-26,Customer_86,Mobile Phone,1,12500
1027998,2025-02-04,Customer_39,Headphones,5,7500
1027999,2025-09-07,Customer_61,Laptop,4,200000
1028000,2025-03-12,Customer_100,Mobile Phone,4,50000
1028001,2025-12-30,Customer_23,Mobile Phone,2,25000
1028002,2025-11-06,Customer_72,Laptop,3,150000
1028003,2025-10-06,Customer_92,Laptop,2,100000
1028004,2025-06-01,Customer_93,Laptop,1,50000
1028005,2025-08-15,Customer_79,Headphones,4,6000
1028006,2025-08-31,Customer_39,Headphones,5,7500
1028007,2025-01-10,Customer_72,Smartwatch,2,14000
1028008,2025-11-13,Customer_92,Headphones,4,6000
1028009,2025-02-17,Customer_97,Mobile Phone,5,62500
1028010,2025-04-22,Customer_11,Headphones,5,7500
1028011,2025-07-23,Customer_42,Laptop,1,50000
1028012,2025-06-06,Customer_25,Laptop,2,100000
1028013,2025-12-09,Customer_34,Headphones,5,7500
1028014,2025-01-26,Customer_22,Mobile Phone,4,50000
1028015,2025-11-04,Customer_2,Smartwatch,2,14000
1028016,2025-06-15,Customer_51,Laptop,1,50000
1028017,2025-09-06,Customer_16,Tablet,1,9000
1028018,2025-09-19,Customer_11,Smartwatch,4,28000
1028019,2025-09-21,Customer_78,Tablet,5,45000
1028020,2025-01-17,Customer_96,Tablet,1,9000
1028021,2025-03-17,Customer_86,Tablet,1,9000
1028022,2025-09-11,Customer_69,Laptop,5,250000
1028023,2025-07-25,Customer_100,Laptop,5,250000
1028024,2025-02-03,Customer_87,Tablet,5,45000
1028025,2025-05-27,Customer_62,Tablet,3,27000
1028026,2025-11-22,Customer_19,Smartwatch,3,21000
1028027,2025-12-04,Customer_29,Laptop,5,250000
1028028,2025-08-16,Customer_42,Tablet,5,45000
1028029,2025-04-28,Customer_23,Mobile Phone,4,50000
1028030,2025-06-14,Customer_60,Laptop,1,50000
1028031,2025-02-07,Customer_73,Laptop,2,100000
1028032,2025-12-24,Customer_18,Mobile Phone,3,37500
1028033,2025-10-23,Customer_95,Tablet,3,27000
1028034,2025-05-17,Customer_81,Headphones,5,7500
1028035,2025-11-05,Customer_55,Laptop,5,250000
1028036,2025-09-03,Customer_18,Tablet,5,45000
1028037,2025-07-17,Customer_27,Mobile Phone,2,25000
1028038,2025-03-07,Customer_85,Mobile Phone,3,37500
1028039,2025-03-21,Customer_1,Laptop,2,100000
1028040,2025-02-21,Customer_96,Mobile Phone,1,12500
1028041,2025-05-09,Customer_14,Mobile Phone,2,25000
1028042,2025-01-01,Customer_59,Tablet,4,36000
1028043,2025-06-16,Customer_78,Mobile Phone,3,37500
1028044,2025-01-16,Customer_33,Headphones,2,3000
1028045,2025-05-25,Customer_36,Tablet,3,27000
1028046,2025-04-22,Customer_39,Tablet,5,45000
1028047,2025-04-12,Customer_76,Laptop,2,100000
1028048,2025-03-23,Customer_45,Tablet,3,27000
1028049,2025-04-09,Customer_25,Laptop,2,100000
1028050,2025-06-08,Customer_15,Mobile Phone,2,25000
1028051,2025-02-09,Customer_20,Smartwatch,2,14000
1028052,2025-06-04,Customer_34,Headphones,4,6000
1028053,2025-02-05,Customer_58,Headphones,4,6000
1028054,2025-09-04,Customer_60,Mobile Phone,2,25000
1028055,2025-01-04,Customer_78,Smartwatch,2,14000
1028056,2025-10-08,Customer_30,Tablet,3,27000
1028057,2025-12-17,Customer_13,Smartwatch,5,35000
1028058,2025-11-30,Customer_78,Tablet,1,9000
1028059,2025-09-06,Customer_93,Tablet,5,45000
1028060,2025-01-12,Customer_90,Tablet,3,27000
1028061,2025-10-10,Customer_67,Smartwatch,4,28000
1028062,2025-08-04,Customer_89,Mobile Phone,3,37500
1028063,2025-11-15,Customer_91,Tablet,3,27000
1028064,2025-11-07,Customer_45,Mobile Phone,1,12500
1028065,2025-03-23,Customer_40,Tablet,5,45000
1028066,2025-01-14,Customer_80,Mobile Phone,4,50000
1028067,2025-02-25,Customer_38,Mobile Phone,3,37500
1028068,2025-12-08,Customer_75,Mobile Phone,1,12500
1028069,2025-10-09,Customer_93,Laptop,3,150000
1028070,2025-07-18,Customer_47,Smartwatch,3,21000
1028071,2025-12-14,Customer_88,Tablet,5,45000
1028072,2025-06-15,Customer_29,Tablet,5,45000
1028073,2025-10-19,Customer_34,Laptop,1,50000
1028074,2025-05-26,Customer_11,Mobile Phone,3,37500
1028075,2025-03-19,Customer_20,Mobile Phone,3,37500
1028076,2025-04-22,Customer_20,Tablet,3,27000
1028077,2025-01-23,Customer_73,Headphones,2,3000
1028078,2025-04-26,Customer_56,Tablet,2,18000
1028079,2025-05-22,Customer_23,Tablet,3,27000
1028080,2025-07-16,Customer_100,Laptop,5,250000
1028081,2025-10-05,Customer_91,Mobile Phone,1,12500
1028082,2025-01-28,Customer_88,Smartwatch,5,35000
1028083,2025-10-26,Customer_25,Tablet,1,9000
1028084,2025-03-17,Customer_89,Tablet,4,36000
1028085,2025-01-18,Customer_33,Smartwatch,3,21000
1028086,2025-04-10,Customer_31,Laptop,3,150000
1028087,2025-05-04,Customer_74,Headphones,2,3000
1028088,2025-12-31,Customer_79,Laptop,4,200000
1028089,2025-10-19,Customer_1,Tablet,2,18000
1028090,2025-05-05,Customer_54,Laptop,5,250000
1028091,2025-01-07,Customer_16,Smartwatch,2,14000
1028092,2025-01-23,Customer_85,Laptop,1,50000
1028093,2025-06-11,Customer_59,Tablet,3,27000
1028094,2025-04-27,Customer_66,Smartwatch,5,35000
1028095,2025-12-18,Customer_3,Smartwatch,4,28000
1028096,2025-01-21,Customer_15,Tablet,3,27000
1028097,2025-09-09,Customer_32,Tablet,5,45000
1028098,2025-11-22,Customer_50,Tablet,4,36000
1028099,2025-11-05,Customer_91,Headphones,1,1500
1028100,2025-03-25,Customer_100,Tablet,1,9000
1028101,2025-12-28,Customer_99,Laptop,4,200000
1028102,2025-02-10,Customer_60,Mobile Phone,3,37500
1028103,2025-07-22,Customer_88,Headphones,1,1500
1028104,2025-05-08,Customer_8,Headphones,5,7500
1028105,2025-05-22,Customer_7,Mobile Phone,3,37500
1028106,2025-12-10,Customer_4,Laptop,4,200000
1028107,2025-04-13,Customer_94,Headphones,1,1500
1028108,2025-04-17,Customer_10,Headphones,1,1500
1028109,2025-01-17,Customer_60,Tablet,2,18000
1028110,2025-01-25,Customer_25,Smartwatch,2,14000
1028111,2025-03-05,Customer_42,Headphones,3,4500
1028112,2025-12-08,Customer_47,Laptop,3,150000
1028113,2025-08-25,Customer_96,Smartwatch,4,28000
1028114,2025-06-25,Customer_96,Mobile Phone,4,50000
1028115,2025-10-18,Customer_32,Headphones,4,6000
1028116,2025-10-20,Customer_74,Laptop,2,100000
1028117,2025-11-07,Customer_73,Mobile Phone,1,12500
1028118,2025-06-05,Customer_25,Tablet,1,9000
1028119,2025-02-22,Customer_89,Tablet,4,36000
1028120,2025-03-14,Customer_16,Smartwatch,2,14000
1028121,2025-07-02,Customer_49,Mobile Phone,4,50000
1028122,2025-07-08,Customer_16,Smartwatch,5,35000
1028123,2025-01-13,Customer_94,Mobile Phone,3,37500
1028124,2025-02-16,Customer_38,Mobile Phone,2,25000
1028125,2025-06-09,Customer_5,Tablet,1,9000
1028126,2025-10-11,Customer_7,Smartwatch,5,35000
1028127,2025-02-22,Customer_77,Tablet,3,27000
1028128,2025-10-14,Customer_8,Mobile Phone,3,37500
1028129,2025-01-08,Customer_33,Tablet,3,27000
1028130,2025-03-13,Customer_62,Smartwatch,2,14000
1028131,2025-04-08,Customer_74,Smartwatch,2,14000
1028132,2025-03-28,Customer_84,Laptop,2,100000
1028133,2025-11-26,Customer_32,Tablet,1,9000
1028134,2025-04-11,Customer_93,Laptop,1,50000
1028135,2025-10-08,Customer_1,Mobile Phone,1,12500
1028136,2025-10-16,Customer_91,Tablet,5,45000
1028137,2025-08-25,Customer_20,Headphones,5,7500
1028138,2025-07-15,Customer_55,Laptop,4,200000
1028139,2025-04-07,Customer_63,Smartwatch,4,28000
1028140,2025-04-06,Customer_78,Laptop,3,150000
1028141,2025-09-18,Customer_79,Tablet,3,27000
1028142,2025-05-01,Customer_6,Laptop,2,100000
1028143,2025-09-30,Customer_52,Smartwatch,3,21000
1028144,2025-11-28,Customer_2,Laptop,3,150000
1028145,2025-02-21,Customer_93,Laptop,5,250000
1028146,2025-11-14,Customer_39,Headphones,1,1500
1028147,2025-06-12,Customer_32,Mobile Phone,3,37500
1028148,2025-07-09,Customer_51,Smartwatch,4,28000
1028149,2025-10-04,Customer_69,Mobile Phone,4,50000
1028150,2025-03-26,Customer_86,Headphones,3,4500
1028151,2025-07-13,Customer_92,Tablet,2,18000
1028152,2025-06-30,Customer_32,Tablet,4,36000
1028153,2025-01-21,Customer_93,Headphones,3,4500
1028154,2025-07-22,Customer_3,Tablet,4,36000
1028155,2025-07-21,Customer_62,Tablet,3,27000
1028156,2025-05-31,Customer_95,Laptop,5,250000
1028157,2025-06-08,Customer_13,Laptop,4,200000
1028158,2025-11-06,Customer_70,Laptop,3,150000
1028159,2025-01-26,Customer_21,Headphones,5,7500
1028160,2025-11-05,Customer_61,Tablet,3,27000
1028161,2025-03-07,Customer_14,Mobile Phone,3,37500
1028162,2025-09-20,Customer_89,Smartwatch,2,14000
1028163,2025-06-16,Customer_71,Tablet,3,27000
1028164,2025-10-15,Customer_22,Headphones,4,6000
1028165,2025-06-03,Customer_32,Laptop,1,50000
1028166,2025-12-09,Customer_41,Smartwatch,3,21000
1028167,2025-07-25,Customer_32,Smartwatch,4,28000
1028168,2025-06-02,Customer_42,Smartwatch,3,21000
1028169,2025-07-03,Customer_52,Mobile Phone,1,12500
1028170,2025-06-08,Customer_94,Laptop,1,50000
1028171,2025-07-13,Customer_81,Laptop,3,150000
1028172,2025-01-02,Customer_54,Laptop,4,200000
1028173,2025-08-03,Customer_62,Laptop,5,250000
1028174,2025-06-24,Customer_85,Tablet,2,18000
1028175,2025-03-16,Customer_90,Smartwatch,3,21000
1028176,2025-10-12,Customer_43,Smartwatch,4,28000
1028177,2025-05-07,Customer_3,Smartwatch,1,7000
1028178,2025-02-18,Customer_38,Headphones,4,6000
1028179,2025-02-01,Customer_81,Laptop,3,150000
1028180,2025-06-07,Customer_39,Tablet,4,36000
1028181,2025-01-15,Customer_70,Tablet,4,36000
1028182,2025-11-14,Customer_85,Headphones,3,4500
1028183,2025-11-30,Customer_45,Headphones,3,4500
1028184,2025-08-31,Customer_46,Smartwatch,5,35000
1028185,2025-01-17,Customer_13,Smartwatch,3,21000
1028186,2025-01-22,Customer_52,Smartwatch,1,7000
1028187,2025-09-01,Customer_9,Smartwatch,4,28000
1028188,2025-03-22,Customer_57,Smartwatch,1,7000
1028189,2025-05-24,Customer_69,Laptop,2,100000
1028190,2025-01-08,Customer_43,Tablet,2,18000
1028191,2025-06-16,Customer_7,Laptop,3,150000
1028192,2025-10-14,Customer_44,Tablet,4,36000
1028193,2025-09-25,Customer_44,Mobile Phone,3,37500
1028194,2025-10-16,Customer_95,Mobile Phone,5,62500
1028195,2025-07-05,Customer_68,Mobile Phone,1,12500
1028196,2025-01-12,Customer_77,Tablet,3,27000
1028197,2025-10-08,Customer_44,Headphones,5,7500
1028198,2025-10-31,Customer_79,Laptop,1,50000
1028199,2025-03-24,Customer_40,Headphones,3,4500
1028200,2025-02-24,Customer_77,Tablet,3,27000
